     39.600000      8.000000      4.000000      0.000000      5.870200      1.158450      1.158450      0.007159     -0.006559      0.312499      0.841592
     39.800000      8.000000      4.000000      0.000000      5.864200      1.158458      1.158458      0.007109     -0.006517      0.312451      0.841386
     40.000000      8.000000      4.000000      0.000000      5.856400      1.158469      1.158469      0.007058     -0.006476      0.312403      0.841196
     40.200000      8.000000      4.000000      0.000000      5.848400      1.158470      1.158470      0.007008     -0.006435      0.312355      0.840906
     40.400000      8.000000      4.000000      0.000000      5.841600      1.158476      1.158476      0.006957     -0.006395      0.312307      0.840652
     40.600000      8.000000      4.000000      0.000000      5.835400      1.158481      1.158481      0.006907     -0.006355      0.312259      0.840369
     40.800000      8.000000      4.000000      0.000000      5.827600      1.158489      1.158489      0.006858     -0.006316      0.312211      0.840135
     41.000000      8.000000      4.000000      0.000000      5.820200      1.158501      1.158501      0.006809     -0.006277      0.312164      0.839943
     41.200000      8.000000      4.000000      0.000000      5.813000      1.158510      1.158510      0.006761     -0.006240      0.312117      0.839700
     41.400000      8.000000      4.000000      0.000000      5.807600      1.158524      1.158524      0.006712     -0.006203      0.312070      0.839527
     41.600000      8.000000      4.000000      0.000000      5.798800      1.158536      1.158536      0.006665     -0.006167      0.312023      0.839323
     41.800000      8.000000      4.000000      0.000000      5.792600      1.158544      1.158544      0.006618     -0.006131      0.311977      0.839062
     42.000000      8.000000      4.000000      0.000000      5.784200      1.158550      1.158550      0.006572     -0.006095      0.311930      0.838780
     42.200000      8.000000      4.000000      0.000000      5.778800      1.158557      1.158557      0.006526     -0.006060      0.311883      0.838515
     42.400000      8.000000      4.000000      0.000000      5.772800      1.158568      1.158568      0.006481     -0.006026      0.311837      0.838275
     42.600000      8.000000      4.000000      0.000000      5.766000      1.158576      1.158576      0.006436     -0.005993      0.311792      0.838005
     42.800000      8.000000      4.000000      0.000000      5.761400      1.158584      1.158584      0.006390     -0.005960      0.311746      0.837734
     43.000000      8.000000      4.000000      0.000000      5.757600      1.158587      1.158587      0.006346     -0.005927      0.311700      0.837422
     43.200000      8.000000      4.000000      0.000000      5.751400      1.158596      1.158596      0.006303     -0.005895      0.311654      0.837179
     43.400000      8.000000      4.000000      0.000000      5.745400      1.158611      1.158611      0.006260     -0.005863      0.311609      0.837009
     43.600000      8.000000      4.000000      0.000000      5.740800      1.158622      1.158622      0.006219     -0.005833      0.311564      0.836787
     43.800000      8.000000      4.000000      0.000000      5.735200      1.158630      1.158630      0.006179     -0.005803      0.311520      0.836516
     44.000000      8.000000      4.000000      0.000000      5.729600      1.158638      1.158638      0.006139     -0.005775      0.311476      0.836260
     44.200000      8.000000      4.000000      0.000000      5.725200      1.158645      1.158645      0.006100     -0.005747      0.311433      0.836010
     44.400000      8.000000      4.000000      0.000000      5.718400      1.158653      1.158653      0.006062     -0.005720      0.311391      0.835753
     44.600000      8.000000      4.000000      0.000000      5.712400      1.158662      1.158662      0.006024     -0.005695      0.311349      0.835533
     44.800000      8.000000      4.000000      0.000000      5.708000      1.158663      1.158663      0.005987     -0.005670      0.311307      0.835215
     45.000000      8.000000      4.000000      0.000000      5.702400      1.158677      1.158677      0.005951     -0.005647      0.311266      0.835050
     45.200000      8.000000      4.000000      0.000000      5.698600      1.158687      1.158687      0.005917     -0.005624      0.311225      0.834853
     45.400000      8.000000      4.000000      0.000000      5.693000      1.158694      1.158694      0.005883     -0.005603      0.311186      0.834625
     45.600000      8.000000      4.000000      0.000000      5.689000      1.158703      1.158703      0.005849     -0.005582      0.311146      0.834416
     45.800000      8.000000      4.000000      0.000000      5.684200      1.158716      1.158716      0.005816     -0.005560      0.311107      0.834273
     46.000000      8.000000      4.000000      0.000000      5.678800      1.158720      1.158720      0.005784     -0.005540      0.311068      0.834037
     46.200000      8.000000      4.000000      0.000000      5.672400      1.158730      1.158730      0.005754     -0.005520      0.311030      0.833871
     46.400000      8.000000      4.000000      0.000000      5.667800      1.158735      1.158735      0.005724     -0.005500      0.310993      0.833653
     46.600000      8.000000      4.000000      0.000000      5.662400      1.158745      1.158745      0.005695     -0.005480      0.310956      0.833518
     46.800000      8.000000      4.000000      0.000000      5.657600      1.158755      1.158755      0.005667     -0.005462      0.310920      0.833371
     47.000000      8.000000      4.000000      0.000000      5.652600      1.158763      1.158763      0.005640     -0.005446      0.310885      0.833220
     47.200000      8.000000      4.000000      0.000000      5.647400      1.158768      1.158768      0.005614     -0.005431      0.310850      0.833053
     47.400000      8.000000      4.000000      0.000000      5.642000      1.158771      1.158771      0.005589     -0.005416      0.310817      0.832855
     47.600000      8.000000      4.000000      0.000000      5.636800      1.158778      1.158778      0.005565     -0.005402      0.310784      0.832719
     47.800000      8.000000      4.000000      0.000000      5.632200      1.158789      1.158789      0.005543     -0.005389      0.310752      0.832647
     48.000000      8.000000      4.000000      0.000000      5.628600      1.158791      1.158791      0.005522     -0.005377      0.310721      0.832470
     48.200000      8.000000      4.000000      0.000000      5.624000      1.158800      1.158800      0.005502     -0.005367      0.310690      0.832404
     48.400000      8.000000      4.000000      0.000000      5.619400      1.158806      1.158806      0.005483     -0.005356      0.310661      0.832306
     48.600000      8.000000      4.000000      0.000000      5.615400      1.158811      1.158811      0.005465     -0.005347      0.310632      0.832207
     48.800000      8.000000      4.000000      0.000000      5.611800      1.158813      1.158813      0.005447     -0.005339      0.310605      0.832098
